Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
US-2024-000186,2023-10-07,2023-10-07,Same Day,CG-98740,Home Office,East,New Jersey,Office Supplies,Art,1,11.87,0.1,10.68,0.87
US-2024-000187,2023-11-11,2023-11-17,Second Class,CG-90460,Consumer,West,Arizona,Technology,Machines,1,783.27,0.0,1096.58,245.77
US-2024-000188,2024-03-23,2024-03-28,Standard Class,CG-59816,Corporate,South,Alabama,Furniture,Furnishings,2,29.51,0.0,59.02,6.26
US-2024-000189,2022-06-25,2022-06-29,Second Class,CG-57277,Home Office,West,California,Office Supplies,Binders,2,18.11,0.2,28.97,5.74
US-2024-000190,2022-08-07,2022-08-08,Standard Class,CG-63483,Corporate,South,Tennessee,Office Supplies,Art,1,21.55,0.0,21.55,2.36
US-2024-000191,2022-07-31,2022-07-31,Standard Class,CG-83339,Home Office,West,Arizona,Technology,Machines,5,1260.75,0.0,6303.75,791.33
US-2024-000192,2023-05-13,2023-05-15,Second Class,CG-20082,Consumer,East,Massachusetts,Office Supplies,Fasteners,70,7.79,0.0,545.42,92.72
US-2024-000193,2024-01-10,2024-01-14,First Class,CG-91289,Home Office,South,Louisiana,Technology,Copiers,2,904.3,0.0,1808.6,452.4
US-2024-000194,2024-02-18,2024-02-23,Standard Class,CG-92955,Corporate,East,Massachusetts,Office Supplies,Envelopes,2,8.13,0.0,16.26,2.19
US-2024-000195,2024-10-02,2024-10-05,Standard Class,CG-70505,Corporate,South,Tennessee,Furniture,Chairs,2,211.39,0.1,380.5,20.44
US-2024-000196,2023-03-06,2023-03-13,Second Class,CG-65460,Home Office,West,Colorado,Office Supplies,Storage,1,55.52,0.0,55.52,9.41
US-2024-000197,2024-02-12,2024-02-13,Standard Class,CG-81256,Home Office,South,Louisiana,Office Supplies,Supplies,2,30.79,0.4,36.94,-0.57
US-2024-000198,2022-03-17,2022-03-22,Second Class,CG-94769,Home Office,West,California,Furniture,Furnishings,2,58.82,0.15,100.0,13.96
US-2024-000199,2024-03-29,2024-04-03,Same Day,CG-38971,Corporate,West,California,Furniture,Furnishings,2,50.8,0.15,86.36,13.96
US-2024-000200,2024-07-01,2024-07-06,Standard Class,CG-28569,Home Office,East,Massachusetts,Furniture,Tables,6,448.55,0.0,2691.32,300.53
US-2024-000201,2023-12-15,2023-12-19,Standard Class,CG-25084,Consumer,South,Tennessee,Office Supplies,Art,1,3.56,0.0,3.56,0.71
US-2024-000202,2022-02-16,2022-02-21,Second Class,CG-63090,Home Office,East,New Jersey,Furniture,Chairs,2,129.04,0.1,232.27,15.25
US-2024-000203,2023-01-13,2023-01-15,Second Class,CG-46483,Corporate,South,Georgia,Technology,Copiers,1,548.29,0.0,548.29,118.71
US-2024-000204,2022-05-09,2022-05-10,Second Class,CG-93769,Home Office,East,Massachusetts,Office Supplies,Envelopes,5,5.74,0.1,25.84,4.66
US-2024-000205,2023-10-04,2023-10-10,Second Class,CG-90541,Home Office,West,Oregon,Office Supplies,Storage,3,49.29,0.0,147.86,16.02
US-2024-000206,2022-06-23,2022-06-25,Standard Class,CG-60293,Consumer,Central,Texas,Furniture,Furnishings,2,36.68,0.0,73.36,1.76
US-2024-000207,2024-05-16,2024-05-18,Standard Class,CG-57059,Home Office,East,Virginia,Furniture,Tables,4,331.34,0.15,1126.56,125.31
US-2024-000208,2022-01-20,2022-01-27,Standard Class,CG-14044,Corporate,South,Alabama,Technology,Phones,2,71.37,0.0,142.75,35.46
US-2024-000209,2023-03-28,2023-04-01,Standard Class,CG-58085,Consumer,Central,Illinois,Office Supplies,Storage,1,76.01,0.2,60.8,9.88
US-2024-000210,2022-03-27,2022-04-03,Standard Class,CG-67549,Corporate,West,Utah,Technology,Copiers,45,518.25,0.0,23321.46,4664.29
US-2024-000211,2022-08-29,2022-09-01,Standard Class,CG-17780,Home Office,Central,Minnesota,Technology,Phones,1,244.83,0.0,244.83,54.76
US-2024-000212,2023-12-20,2023-12-24,Standard Class,CG-27771,Consumer,Central,Wisconsin,Office Supplies,Fasteners,2,2.0,0.4,2.4,-0.02
US-2024-000213,2024-04-22,2024-04-22,Same Day,CG-61472,Home Office,East,New Jersey,Furniture,Chairs,1,114.66,0.0,114.66,9.34
US-2024-000214,2024-09-29,2024-10-01,Standard Class,CG-77582,Corporate,South,Alabama,Office Supplies,Art,3,30.41,0.4,54.73,-2.48
US-2024-000215,2023-07-24,2023-07-29,Standard Class,CG-18300,Corporate,Central,Indiana,Furniture,Bookcases,3,239.41,0.0,718.23,17.97
US-2024-000216,2024-12-30,2025-01-05,Standard Class,CG-73614,Corporate,East,Florida,Office Supplies,Labels,2,11.72,0.1,21.09,2.74
US-2024-000217,2023-12-05,2023-12-05,Standard Class,CG-27290,Home Office,South,Georgia,Furniture,Chairs,6,177.94,0.0,1067.65,86.12
US-2024-000218,2023-09-11,2023-09-13,First Class,CG-91999,Corporate,West,Utah,Office Supplies,Fasteners,3,8.57,0.0,25.7,5.31
US-2024-000219,2023-09-18,2023-09-21,Standard Class,CG-11056,Consumer,West,California,Furniture,Tables,2,492.12,0.0,984.25,109.81
US-2024-000220,2023-12-05,2023-12-06,Same Day,CG-49223,Corporate,East,Florida,Furniture,Chairs,1,107.88,0.0,107.88,14.49
US-2024-000221,2022-10-08,2022-10-14,Second Class,CG-29840,Consumer,East,New York,Technology,Accessories,2,48.49,0.0,96.97,17.54
US-2024-000222,2024-04-23,2024-04-30,First Class,CG-94491,Consumer,West,Washington,Furniture,Tables,4,274.3,0.0,1097.18,134.46
US-2024-000223,2022-06-22,2022-06-25,Standard Class,CG-76784,Home Office,Central,Minnesota,Technology,Accessories,1,81.14,0.1,73.03,10.23
US-2024-000224,2023-01-22,2023-01-28,Standard Class,CG-57329,Consumer,East,Florida,Office Supplies,Art,1,15.64,0.4,9.38,-0.46
US-2024-000225,2023-10-11,2023-10-13,Standard Class,CG-12187,Home Office,South,Tennessee,Technology,Copiers,4,1155.87,0.5,2311.74,-1049.7
US-2024-000226,2022-05-19,2022-05-19,Standard Class,CG-62727,Consumer,West,Colorado,Office Supplies,Supplies,4,21.41,0.0,85.64,21.14
US-2024-000227,2022-06-18,2022-06-20,Standard Class,CG-18665,Corporate,West,Arizona,Furniture,Chairs,3,121.83,0.3,255.83,-4.08
US-2024-000228,2023-09-28,2023-10-04,Second Class,CG-96252,Consumer,West,Washington,Furniture,Tables,1,322.92,0.15,274.49,41.08
US-2024-000229,2022-12-26,2022-12-27,Standard Class,CG-45227,Consumer,West,Washington,Office Supplies,Labels,48,12.01,0.2,461.1,78.39
US-2024-000230,2022-08-30,2022-08-30,Standard Class,CG-57202,Corporate,Central,Indiana,Furniture,Furnishings,3,33.11,0.1,89.41,11.51
US-2024-000231,2022-04-24,2022-05-01,First Class,CG-10336,Consumer,Central,Illinois,Office Supplies,Art,5,19.1,0.15,81.19,18.8
US-2024-000232,2022-04-01,2022-04-01,Standard Class,CG-95944,Corporate,Central,Ohio,Furniture,Chairs,6,245.36,0.3,1030.49,-23.04
US-2024-000233,2024-05-08,2024-05-11,Standard Class,CG-77603,Corporate,Central,Michigan,Furniture,Furnishings,1,66.89,0.0,66.89,8.76
US-2024-000234,2022-04-05,2022-04-11,Standard Class,CG-49834,Corporate,Central,Minnesota,Office Supplies,Labels,2,13.78,0.0,27.57,5.47
US-2024-000235,2023-05-12,2023-05-19,Standard Class,CG-93354,Corporate,East,New Jersey,Technology,Copiers,1,1139.43,0.1,1025.48,301.63
US-2024-000236,2022-01-20,2022-01-25,Standard Class,CG-17850,Home Office,South,Kentucky,Technology,Machines,1,1490.27,0.1,1341.24,318.31
US-2024-000237,2022-10-19,2022-10-23,Standard Class,CG-61688,Consumer,South,Kentucky,Office Supplies,Storage,1,102.48,0.0,102.48,17.08
US-2024-000238,2022-06-03,2022-06-03,Standard Class,CG-69343,Consumer,East,Massachusetts,Office Supplies,Labels,4,13.57,0.0,54.29,8.01
US-2024-000239,2023-07-11,2023-07-14,Standard Class,CG-56961,Consumer,East,Virginia,Furniture,Chairs,1,231.64,0.0,231.64,26.33
US-2024-000240,2023-03-02,2023-03-09,Standard Class,CG-21955,Corporate,West,California,Furniture,Furnishings,1,59.27,0.3,41.49,-1.39
US-2024-000241,2023-05-24,2023-05-29,Standard Class,CG-82105,Consumer,Central,Michigan,Furniture,Bookcases,6,140.36,0.3,589.51,-13.09
US-2024-000242,2023-05-27,2023-05-28,Standard Class,CG-94500,Consumer,West,California,Furniture,Chairs,2,256.15,0.15,435.46,64.53
US-2024-000243,2022-06-22,2022-06-26,First Class,CG-70423,Consumer,West,California,Furniture,Tables,4,369.19,0.3,1033.73,-45.35
US-2024-000244,2022-04-14,2022-04-16,First Class,CG-46681,Corporate,South,Alabama,Furniture,Tables,3,300.9,0.0,902.71,78.61
US-2024-000245,2024-07-02,2024-07-04,Standard Class,CG-27987,Home Office,East,New Jersey,Office Supplies,Storage,2,108.84,0.1,195.91,40.67
US-2024-000246,2024-05-08,2024-05-11,Second Class,CG-73527,Home Office,East,New Jersey,Technology,Accessories,7,67.57,0.2,378.4,60.66
US-2024-000247,2023-12-06,2023-12-11,Standard Class,CG-71824,Consumer,West,Oregon,Technology,Copiers,1,1042.69,0.3,1021.83,-36.74
US-2024-000248,2024-12-20,2024-12-25,Second Class,CG-38758,Consumer,East,New York,Furniture,Chairs,5,168.55,0.0,842.76,144.57
US-2024-000249,2024-03-06,2024-03-11,First Class,CG-56095,Consumer,East,Pennsylvania,Technology,Machines,5,1313.99,0.0,6569.93,837.27
US-2024-000250,2022-10-19,2022-10-22,First Class,CG-10089,Corporate,Central,Illinois,Office Supplies,Appliances,1,150.69,0.1,135.62,25.71
US-2024-000251,2023-11-11,2023-11-14,First Class,CG-78982,Corporate,East,Massachusetts,Furniture,Bookcases,1,324.89,0.0,324.89,46.3
US-2024-000252,2024-01-18,2024-01-19,Standard Class,CG-73858,Home Office,South,Louisiana,Furniture,Furnishings,1,41.54,0.5,20.77,-9.52
US-2024-000253,2023-10-12,2023-10-14,Second Class,CG-10235,Home Office,Central,Illinois,Technology,Copiers,2,928.32,0.2,1485.31,284.24
US-2024-000254,2024-03-12,2024-03-12,Standard Class,CG-51879,Corporate,East,New Jersey,Technology,Accessories,6,75.03,0.0,450.19,89.55
US-2024-000255,2022-12-10,2022-12-11,First Class,CG-10167,Home Office,Central,Ohio,Furniture,Furnishings,1,30.26,0.15,25.72,0.72
US-2024-000256,2022-04-09,2022-04-15,Standard Class,CG-85766,Corporate,East,Florida,Office Supplies,Paper,2,29.94,0.0,59.88,12.69
US-2024-000257,2023-04-07,2023-04-09,Standard Class,CG-19830,Consumer,Central,Texas,Office Supplies,Fasteners,6,2.9,0.0,17.38,3.36
US-2024-000258,2022-07-10,2022-07-15,Standard Class,CG-23272,Home Office,South,Kentucky,Furniture,Tables,6,452.07,0.0,2712.42,278.01
US-2024-000259,2023-11-10,2023-11-13,Same Day,CG-30131,Corporate,Central,Wisconsin,Office Supplies,Fasteners,1,5.25,0.0,5.25,0.44
US-2024-000260,2022-04-22,2022-04-27,Standard Class,CG-20739,Consumer,Central,Minnesota,Technology,Phones,1,144.93,0.0,144.93,31.86
US-2024-000261,2024-08-27,2024-08-28,Standard Class,CG-58418,Corporate,South,Alabama,Technology,Machines,1,1392.02,0.1,1252.82,302.45
US-2024-000262,2023-01-18,2023-01-25,Standard Class,CG-97574,Corporate,South,Tennessee,Furniture,Furnishings,2,83.2,0.0,166.4,12.07
US-2024-000263,2023-12-06,2023-12-12,Same Day,CG-72236,Home Office,East,Virginia,Furniture,Tables,4,298.91,0.0,1195.65,-21.43
US-2024-000264,2023-04-28,2023-05-05,Standard Class,CG-37772,Corporate,West,Arizona,Technology,Copiers,1,688.89,0.2,551.11,147.24
US-2024-000265,2023-01-30,2023-02-01,Standard Class,CG-18783,Consumer,South,North Carolina,Technology,Copiers,4,1437.97,0.0,5751.9,1690.21
US-2024-000266,2022-06-28,2022-07-04,Standard Class,CG-91665,Home Office,Central,Minnesota,Office Supplies,Supplies,2,13.22,0.3,18.51,-0.2
US-2024-000267,2024-12-06,2024-12-12,Standard Class,CG-80206,Consumer,East,Virginia,Technology,Accessories,1,88.64,0.0,124.1,21.2
US-2024-000268,2023-12-06,2023-12-12,Standard Class,CG-62654,Home Office,South,Louisiana,Technology,Phones,1,290.25,0.15,345.39,72.31
US-2024-000269,2022-03-21,2022-03-27,First Class,CG-46745,Corporate,East,New York,Technology,Phones,1,388.65,0.3,272.06,-9.48
US-2024-000270,2024-10-03,2024-10-04,Same Day,CG-21703,Consumer,East,Massachusetts,Technology,Phones,4,128.43,0.0,513.73,98.1
US-2024-000271,2023-01-20,2023-01-27,Standard Class,CG-27779,Corporate,South,Louisiana,Office Supplies,Appliances,2,52.46,0.0,104.91,15.5
US-2024-000272,2024-12-09,2024-12-09,Standard Class,CG-70846,Consumer,West,Washington,Furniture,Tables,1,482.28,0.0,482.28,45.85
US-2024-000273,2024-10-31,2024-11-06,Second Class,CG-55843,Consumer,West,Washington,Office Supplies,Storage,2,117.3,0.0,234.6,50.59
US-2024-000274,2023-12-07,2023-12-09,First Class,CG-38091,Corporate,West,Oregon,Furniture,Tables,1,234.02,0.3,163.81,-1.8
US-2024-000275,2023-03-30,2023-04-02,Second Class,CG-89736,Corporate,South,Louisiana,Furniture,Bookcases,1,207.94,0.3,145.56,-5.65
US-2024-000276,2023-09-18,2023-09-22,Standard Class,CG-23410,Corporate,Central,Ohio,Office Supplies,Envelopes,2,8.26,0.15,14.04,2.7
US-2024-000277,2022-01-16,2022-01-21,Standard Class,CG-46291,Home Office,Central,Michigan,Technology,Accessories,2,37.54,0.0,75.08,14.46
US-2024-000278,2023-06-19,2023-06-23,Standard Class,CG-48745,Home Office,East,New York,Technology,Phones,3,298.71,0.15,761.72,142.37
US-2024-000279,2023-06-16,2023-06-22,Standard Class,CG-72355,Home Office,West,Arizona,Technology,Copiers,1,441.0,0.2,352.8,60.76
US-2024-000280,2024-01-05,2024-01-09,First Class,CG-33995,Home Office,East,Massachusetts,Furniture,Tables,1,192.38,0.0,192.38,21.24
US-2024-000281,2023-11-19,2023-11-20,Standard Class,CG-93151,Consumer,Central,Ohio,Office Supplies,Labels,1,3.66,0.0,3.66,0.74
US-2024-000282,2022-05-26,2022-06-02,First Class,CG-36253,Home Office,West,Colorado,Technology,Phones,2,138.35,0.0,276.69,60.78
US-2024-000283,2023-12-03,2023-12-09,Same Day,CG-93165,Corporate,East,Massachusetts,Technology,Copiers,4,696.33,0.1,3509.51,627.48
US-2024-000284,2022-04-29,2022-04-29,Standard Class,CG-66283,Consumer,East,Virginia,Furniture,Tables,4,295.1,0.2,944.31,110.15
US-2024-000285,2024-04-06,2024-04-12,Same Day,CG-79603,Corporate,West,California,Technology,Copiers,3,993.67,0.5,1490.5,-713.06
US-2024-000286,2023-01-26,2023-01-26,Second Class,CG-15992,Home Office,East,Pennsylvania,Technology,Machines,44,1029.18,0.0,45283.74,9056.75
US-2024-000287,2023-09-03,2023-09-07,Standard Class,CG-62873,Home Office,Central,Ohio,Technology,Copiers,2,503.91,0.0,1007.81,292.13
US-2024-000288,2022-02-09,2022-02-12,Standard Class,CG-93928,Consumer,East,New Jersey,Furniture,Chairs,4,247.63,0.0,990.51,133.79
US-2024-000289,2023-06-08,2023-06-08,Standard Class,CG-72180,Consumer,West,Utah,Furniture,Bookcases,2,219.3,0.1,394.73,12.53
US-2024-000290,2022-11-10,2022-11-13,Second Class,CG-23751,Home Office,West,Oregon,Office Supplies,Art,3,11.68,0.0,35.05,4.77
US-2024-000291,2024-11-13,2024-11-14,Standard Class,CG-63707,Consumer,South,North Carolina,Technology,Copiers,6,882.46,0.0,7412.64,793.83
US-2024-000292,2023-08-28,2023-08-30,Standard Class,CG-85255,Corporate,East,New Jersey,Office Supplies,Labels,1,10.06,0.0,10.06,1.79
US-2024-000293,2024-10-08,2024-10-10,First Class,CG-16564,Home Office,West,Utah,Technology,Accessories,2,89.7,0.7,53.82,-18.99
US-2024-000294,2022-07-24,2022-07-26,First Class,CG-11267,Corporate,Central,Minnesota,Technology,Machines,2,776.05,0.0,1552.11,407.35
US-2024-000295,2022-10-11,2022-10-13,Standard Class,CG-45629,Corporate,Central,Wisconsin,Furniture,Furnishings,4,11.18,0.0,44.71,-1.07
US-2024-000296,2024-02-29,2024-03-07,Second Class,CG-87430,Home Office,East,New York,Furniture,Bookcases,7,369.6,0.3,1811.02,-81.16
US-2024-000297,2024-09-15,2024-09-22,Standard Class,CG-18301,Corporate,Central,Indiana,Furniture,Chairs,5,110.95,0.0,554.77,47.79
US-2024-000298,2023-06-20,2023-06-25,Standard Class,CG-42581,Home Office,East,New Jersey,Office Supplies,Supplies,1,9.63,0.15,8.19,1.3
US-2024-000299,2024-09-13,2024-09-18,Second Class,CG-74990,Home Office,South,North Carolina,Technology,Accessories,2,118.19,0.1,212.75,44.36
US-2024-000300,2022-12-05,2022-12-06,Second Class,CG-68220,Corporate,East,Massachusetts,Office Supplies,Appliances,2,56.83,0.3,79.56,-3.66
US-2024-000301,2024-07-06,2024-07-07,First Class,CG-21913,Corporate,Central,Texas,Office Supplies,Appliances,1,117.25,0.0,117.25,19.83
US-2024-000302,2023-09-16,2023-09-19,Second Class,CG-96136,Corporate,Central,Michigan,Furniture,Chairs,4,179.61,0.0,718.45,62.79
US-2024-000303,2024-01-15,2024-01-22,Standard Class,CG-78417,Home Office,East,New York,Office Supplies,Labels,4,4.62,0.5,9.24,-3.31
US-2024-000304,2024-02-05,2024-02-06,Standard Class,CG-69905,Consumer,South,North Carolina,Technology,Phones,1,316.76,0.5,158.38,-59.96
US-2024-000305,2023-01-26,2023-01-31,Standard Class,CG-27647,Corporate,West,Utah,Technology,Accessories,4,81.38,0.1,292.98,38.66
US-2024-000306,2024-10-18,2024-10-18,Standard Class,CG-32760,Consumer,South,Louisiana,Office Supplies,Supplies,4,4.01,0.4,9.63,-0.15
US-2024-000307,2022-09-20,2022-09-21,Standard Class,CG-54939,Home Office,Central,Indiana,Office Supplies,Paper,4,35.45,0.0,141.79,22.08
US-2024-000308,2023-08-26,2023-09-02,First Class,CG-82559,Consumer,South,Louisiana,Technology,Machines,1,1378.2,0.2,1102.56,162.6
US-2024-000309,2023-03-22,2023-03-25,Standard Class,CG-93476,Home Office,Central,Wisconsin,Office Supplies,Binders,6,19.2,0.1,103.66,16.74
US-2024-000310,2023-10-23,2023-10-24,Second Class,CG-11673,Home Office,South,Louisiana,Technology,Phones,2,132.65,0.3,185.71,-5.36
US-2024-000311,2024-12-06,2024-12-07,Standard Class,CG-29192,Consumer,West,Utah,Furniture,Chairs,1,67.04,0.2,53.64,8.34
US-2024-000312,2022-05-08,2022-05-12,Standard Class,CG-94819,Home Office,West,Oregon,Office Supplies,Art,3,13.75,0.15,35.05,4.8
US-2024-000313,2024-03-07,2024-03-10,Standard Class,CG-50980,Home Office,Central,Wisconsin,Technology,Accessories,5,53.24,0.0,266.22,88.23
US-2024-000314,2022-04-21,2022-04-21,Second Class,CG-35362,Consumer,South,North Carolina,Technology,Machines,4,806.73,0.1,2904.24,380.78
US-2024-000315,2023-08-26,2023-09-02,Standard Class,CG-86544,Home Office,West,Washington,Furniture,Bookcases,2,166.28,0.0,332.56,18.38
US-2024-000316,2023-06-07,2023-06-07,Standard Class,CG-49472,Home Office,East,New York,Furniture,Furnishings,2,41.32,0.2,66.12,0.8
US-2024-000317,2024-10-01,2024-10-06,Standard Class,CG-62876,Home Office,Central,Indiana,Furniture,Chairs,2,98.15,0.2,157.04,17.86
US-2024-000318,2022-07-08,2022-07-13,Standard Class,CG-95105,Consumer,Central,Michigan,Office Supplies,Fasteners,1,8.11,0.2,6.49,0.03
US-2024-000319,2022-01-19,2022-01-20,Second Class,CG-24860,Corporate,East,New Jersey,Technology,Copiers,6,639.33,0.15,3260.58,495.71
US-2024-000320,2024-03-01,2024-03-05,Standard Class,CG-35232,Corporate,West,Arizona,Office Supplies,Supplies,4,45.08,0.0,180.32,49.2
US-2024-000321,2023-10-19,2023-10-20,First Class,CG-23621,Consumer,West,Utah,Furniture,Chairs,3,214.9,0.2,515.76,59.17
US-2024-000322,2023-02-26,2023-03-04,Second Class,CG-19232,Consumer,East,New York,Office Supplies,Labels,1,6.85,0.0,6.85,1.28
US-2024-000323,2023-04-12,2023-04-16,Standard Class,CG-18288,Corporate,South,Alabama,Office Supplies,Appliances,2,154.26,0.0,308.52,77.06
US-2024-000324,2022-04-04,2022-04-05,Standard Class,CG-96602,Home Office,West,Oregon,Technology,Machines,3,1123.66,0.0,3370.98,822.18
US-2024-000325,2022-03-05,2022-03-12,Standard Class,CG-94926,Consumer,East,New Jersey,Office Supplies,Supplies,1,20.64,0.15,17.55,2.44
US-2024-000326,2024-02-04,2024-02-04,Standard Class,CG-37532,Home Office,East,New York,Furniture,Bookcases,2,409.49,0.0,818.99,49.01
US-2024-000327,2023-12-06,2023-12-09,Standard Class,CG-84356,Home Office,East,Pennsylvania,Furniture,Chairs,3,172.55,0.0,517.66,70.42
US-2024-000328,2022-04-22,2022-04-29,Second Class,CG-26805,Consumer,Central,Wisconsin,Furniture,Furnishings,1,64.67,0.2,51.73,1.83
US-2024-000329,2023-04-26,2023-04-27,Standard Class,CG-84299,Consumer,East,Massachusetts,Office Supplies,Storage,1,92.16,0.15,78.34,12.53
US-2024-000330,2024-01-17,2024-01-22,Same Day,CG-99073,Consumer,West,Oregon,Furniture,Chairs,3,147.65,0.15,376.51,27.16
US-2024-000331,2023-11-11,2023-11-18,Standard Class,CG-28350,Corporate,Central,Ohio,Technology,Accessories,1,83.27,0.15,99.09,25.16
US-2024-000332,2023-02-07,2023-02-11,Second Class,CG-87337,Home Office,West,Utah,Furniture,Bookcases,4,117.33,0.15,398.93,41.98
US-2024-000333,2023-03-12,2023-03-12,Standard Class,CG-48141,Home Office,South,Kentucky,Furniture,Furnishings,2,20.71,0.4,24.85,-0.51
US-2024-000334,2022-10-02,2022-10-09,Standard Class,CG-31737,Consumer,South,Tennessee,Technology,Accessories,4,34.69,0.15,117.95,13.82
US-2024-000335,2024-11-18,2024-11-20,Standard Class,CG-44649,Consumer,East,New Jersey,Technology,Phones,4,243.99,0.0,1366.33,265.94
US-2024-000336,2024-01-27,2024-01-30,Standard Class,CG-78337,Consumer,Central,Ohio,Office Supplies,Storage,3,96.3,0.0,288.89,46.32
US-2024-000337,2023-07-15,2023-07-19,Standard Class,CG-59326,Home Office,East,Florida,Technology,Phones,4,133.18,0.1,479.45,122.02
US-2024-000338,2023-04-02,2023-04-08,Standard Class,CG-94341,Corporate,South,Alabama,Technology,Accessories,1,46.33,0.0,46.33,9.25
US-2024-000339,2023-07-30,2023-08-02,Standard Class,CG-98503,Consumer,Central,Indiana,Technology,Accessories,1,46.29,0.0,46.29,7.23
US-2024-000340,2024-09-07,2024-09-14,Standard Class,CG-85008,Consumer,South,Georgia,Furniture,Bookcases,1,324.4,0.1,291.96,37.43
US-2024-000341,2022-10-28,2022-10-28,Standard Class,CG-89498,Consumer,South,Louisiana,Technology,Accessories,4,89.15,0.5,178.29,-61.21
